,id,uri,Track Name,Artist,Acousticness,Daceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time Signature,Liked
830,4a8ZMNLB75047bY2I7oABt,spotify:track:4a8ZMNLB75047bY2I7oABt,Living Next Door to Alice,Smokie,0.107,0.591,0.396,0.0,0.248,-14.753,0.0371,126.091,4,1
831,01iyCAUm8EvOFqVWYJ3dVX,spotify:track:01iyCAUm8EvOFqVWYJ3dVX,Dancing Queen,ABBA,0.358,0.543,0.87,0.000939,0.792,-6.514,0.0428,100.804,4,1
832,5UqqOfFa9DYXALpCCF8VwB,spotify:track:5UqqOfFa9DYXALpCCF8VwB,(I've Had) The Time of My Life,Bill Medley,0.0476,0.697,0.665,0.00665,0.0796,-12.907,0.0412,108.535,4,1
833,51KKQAgYFoJHgVIuJWHdHb,spotify:track:51KKQAgYFoJHgVIuJWHdHb,Graceland,Paul Simon,0.626,0.732,0.705,0.00068,0.0813,-9.271,0.0349,117.925,4,1
834,4PVb6EvM2jSDnTmUuBGf9b,spotify:track:4PVb6EvM2jSDnTmUuBGf9b,Never Marry A Railroad Man,Shocking Blue,0.464,0.512,0.724,0.0731,0.193,-7.4,0.0394,133.067,4,1
835,49fzPkBb3aOUWYRKaTWVhm,spotify:track:49fzPkBb3aOUWYRKaTWVhm,Hit the Road Jack,Ray Charles,0.568,0.613,0.618,0.0,0.727,-11.831,0.257,172.741,4,1
836,6gOirCUz62z0mFhCJ6P5KC,spotify:track:6gOirCUz62z0mFhCJ6P5KC,Jamming,Bob Marley & The Wailers,0.102,0.934,0.467,3.98e-05,0.109,-10.99,0.307,123.583,4,1
837,0ky5BaGgJJnYATgz2KAc1q,spotify:track:0ky5BaGgJJnYATgz2KAc1q,Master Blaster (Jammin'),Stevie Wonder,0.04,0.877,0.422,0.000406,0.182,-14.933,0.0546,131.103,4,1
838,7o2CTH4ctstm8TNelqjb51,spotify:track:7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,0.0866,0.454,0.91,0.0996,0.116,-7.766,0.0448,125.116,4,1
839,0bVtevEgtDIeRjCJbK3Lmv,spotify:track:0bVtevEgtDIeRjCJbK3Lmv,Welcome To The Jungle,Guns N' Roses,0.0235,0.447,0.954,0.403,0.298,-8.069,0.0751,123.453,4,1
840,3YBZIN3rekqsKxbJc9FZko,spotify:track:3YBZIN3rekqsKxbJc9FZko,Paradise City,Guns N' Roses,0.0169,0.273,0.952,0.0111,0.142,-8.762,0.0843,100.271,4,1
841,53968oKecrFxkErocab2Al,spotify:track:53968oKecrFxkErocab2Al,November Rain,Guns N' Roses,0.0165,0.197,0.629,0.279,0.125,-9.291,0.03,79.495,4,1
842,1BDKqhEFRW5d9Y5CVXNUL1,spotify:track:1BDKqhEFRW5d9Y5CVXNUL1,You Could Be Mine,Guns N' Roses,0.00842,0.346,0.984,0.377,0.338,-5.674,0.132,150.847,4,1
843,1f3yAtsJtY87CTmM8RLnxf,spotify:track:1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,Nirvana,2.55e-05,0.502,0.912,0.000173,0.106,-4.556,0.0564,116.761,4,1
844,0MKGH8UMfCnq5w7nG06oM5,spotify:track:0MKGH8UMfCnq5w7nG06oM5,Come As You Are,Nirvana,0.00016,0.5,0.824,0.00161,0.0916,-5.846,0.0388,120.125,4,1
845,26D1PRJjD9Jj1JGRk88KVc,spotify:track:26D1PRJjD9Jj1JGRk88KVc,Lithium,Nirvana,0.00174,0.678,0.656,0.0,0.0631,-6.41,0.0381,123.207,4,1
846,48psxWnIVYCPUZJKiuDiEf,spotify:track:48psxWnIVYCPUZJKiuDiEf,The Man Who Sold The World,Nirvana,0.432,0.468,0.773,0.000132,0.275,-8.93,0.0942,114.773,4,1
847,0ikz6tENMONtK6qGkOrU3c,spotify:track:0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,Wham!,0.271,0.62,0.573,0.0,0.0607,-11.893,0.0423,81.548,4,1
848,78Az0Z1vNJgqv9QSB0ULLV,spotify:track:78Az0Z1vNJgqv9QSB0ULLV,Paint It Black,The Rolling Stones,0.0139,0.504,0.845,0.0419,0.359,-7.799,0.0938,159.508,4,1
849,3yI282DoIJyERd0vGukMoB,spotify:track:3yI282DoIJyERd0vGukMoB,Fortunate Son,Creedence Clearwater Revival,0.208,0.643,0.669,0.00664,0.151,-7.485,0.0398,132.709,4,1
850,46PzYzseHf3mSdkTMd8sgC,spotify:track:46PzYzseHf3mSdkTMd8sgC,"Monday, Monday - Single Version",The Mamas & The Papas,0.757,0.493,0.467,0.0,0.388,-11.183,0.0289,110.553,4,1
851,2vz1CsL5WBsbpBcwgboTAw,spotify:track:2vz1CsL5WBsbpBcwgboTAw,"Footloose - From ""Footloose"" Soundtrack",Kenny Loggins,0.0984,0.583,0.905,0.00019,0.0593,-6.132,0.0733,173.982,4,1
852,1KLpjQFgubHI3GkAICCNH3,spotify:track:1KLpjQFgubHI3GkAICCNH3,Dream Lover,Bobby Darin,0.715,0.526,0.774,0.0,0.437,-1.692,0.0459,131.715,4,1
853,7DhnBXTRbyW3JRueLlOmLm,spotify:track:7DhnBXTRbyW3JRueLlOmLm,Grease - From “Grease” Original Motion Picture Soundtrack,Frankie Valli,0.249,0.805,0.437,0.0,0.0903,-8.979,0.0458,109.68,4,1
854,09a1y2b11vF75PEX6nEdwz,spotify:track:09a1y2b11vF75PEX6nEdwz,Greased Lightnin' - From “Grease” Soundtrack,John Travolta,0.211,0.562,0.858,0.00436,0.24,-9.884,0.113,159.783,4,1
855,541dIJFHxpeCMVWydZ5Lzw,spotify:track:541dIJFHxpeCMVWydZ5Lzw,Summer Nights - From “Grease” Soundtrack,John Travolta,0.663,0.733,0.743,4.18e-05,0.158,-6.148,0.055,124.287,4,1
856,4Lb7uMhzVs3dpWUutJtePw,spotify:track:4Lb7uMhzVs3dpWUutJtePw,Look At Me I'm Sandra Dee - From “Grease” Soundtrack,Stockard Channing,0.473,0.478,0.55,0.0,0.208,-7.501,0.11,183.425,3,1
857,53jqLK3wUEy0gCucIOkno7,spotify:track:53jqLK3wUEy0gCucIOkno7,We Go Together - From “Grease” Soundtrack,John Travolta,0.142,0.713,0.886,0.0,0.718,-7.299,0.189,111.121,4,1
858,3Zuf70897YkrVRAsrBMMSF,spotify:track:3Zuf70897YkrVRAsrBMMSF,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",John Travolta,0.227,0.751,0.753,0.000784,0.209,-8.198,0.0935,106.976,4,1
859,32NqW4lERGa0uTQLXeXh65,spotify:track:32NqW4lERGa0uTQLXeXh65,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,0.0704,0.706,0.563,0.00151,0.152,-15.564,0.0342,103.613,4,1
860,373zqV0VLz9mnrSaY9kaiX,spotify:track:373zqV0VLz9mnrSaY9kaiX,Isn't She Lovely,Stevie Wonder,0.182,0.481,0.826,0.00352,0.324,-6.974,0.0851,118.679,4,1
861,300RfAPZ57B0y6YYj9n6DN,spotify:track:300RfAPZ57B0y6YYj9n6DN,Superstition - Single Version,Stevie Wonder,0.0172,0.642,0.735,0.000733,0.0391,-8.866,0.0806,99.682,4,1
862,7j1ABZOylWUPUIZTt5x6AL,spotify:track:7j1ABZOylWUPUIZTt5x6AL,You Showed Me,The Turtles,0.762,0.315,0.356,1.67e-06,0.0671,-11.131,0.0407,181.588,4,1
863,1w5sLDYzYAGI0AkLc6FPlO,spotify:track:1w5sLDYzYAGI0AkLc6FPlO,Is This Love - Remix,Bob Marley & The Wailers,0.0242,0.815,0.669,0.0152,0.311,-7.966,0.0355,121.984,4,1
864,1dSsswb9lTyp7XseBSwKxM,spotify:track:1dSsswb9lTyp7XseBSwKxM,Lookin' Out My Back Door,Creedence Clearwater Revival,0.188,0.745,0.656,0.00337,0.0941,-6.393,0.0405,105.318,4,1
865,1fiDe8sb2DMEU4JGPOIEB1,spotify:track:1fiDe8sb2DMEU4JGPOIEB1,Don't Dream It's Over,Crowded House,0.0246,0.443,0.732,2.09e-05,0.0675,-6.748,0.0408,80.769,4,1
866,7GHf8dQ2wA71wYOuRsQCZP,spotify:track:7GHf8dQ2wA71wYOuRsQCZP,Rhythm of the Rain,The Cascades,0.627,0.659,0.66,0.000217,0.136,-8.337,0.0441,116.634,4,1
867,4ZZhgq5RtXEu4RUsgV0a7g,spotify:track:4ZZhgq5RtXEu4RUsgV0a7g,I Feel Good (I Got You),James Brown,0.477,0.674,0.422,0.0016,0.053,-7.145,0.272,147.108,4,1
868,2d4e45fmUnguxh6yqC7gNT,spotify:track:2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,AC/DC,0.214,0.668,0.906,0.00245,0.135,-4.881,0.17,135.653,4,1
869,3SPDQfj2UfWq6A2NllZnzn,spotify:track:3SPDQfj2UfWq6A2NllZnzn,What Makes You Beautiful,One Direction,0.00761,0.729,0.771,0.0,0.087,-2.451,0.0725,125.011,4,1
870,2itR8VHeTVKInnMPec8mj8,spotify:track:2itR8VHeTVKInnMPec8mj8,Lost in You,khai dreams,0.334,0.771,0.607,0.0,0.122,-12.02,0.113,90.035,4,1
871,6BJv4dFNXQJD7XeyaEOLYs,spotify:track:6BJv4dFNXQJD7XeyaEOLYs,Nice Colors,khai dreams,0.359,0.818,0.679,0.0,0.112,-5.695,0.157,136.117,4,1
872,5lH3H5LMsBnWfec33fui3w,spotify:track:5lH3H5LMsBnWfec33fui3w,Through and Through,khai dreams,0.383,0.852,0.424,0.0,0.0843,-9.308,0.0463,94.934,4,1
873,2F5T7Rs9TgmADkmEvIVihg,spotify:track:2F5T7Rs9TgmADkmEvIVihg,Find My Way,khai dreams,0.345,0.866,0.67,0.0,0.1,-6.139,0.24,98.007,4,1
874,26qTfV9DiLTT5fBXgvXfFx,spotify:track:26qTfV9DiLTT5fBXgvXfFx,Your Soul,Forrest.,0.0244,0.846,0.851,0.0,0.153,-3.821,0.372,139.966,4,1
875,6nsyYPCDUSacgXci9mvWln,spotify:track:6nsyYPCDUSacgXci9mvWln,Whip A Tesla,Yung Gravy,0.179,0.814,0.527,0.000512,0.0767,-7.001,0.328,170.063,4,1
876,3mBRfojfwsGouVPJHhiVd9,spotify:track:3mBRfojfwsGouVPJHhiVd9,shining on my ex,bbno$,0.121,0.645,0.487,0.0,0.0931,-8.584,0.352,88.893,4,1
877,49eplIHvgCLY8HAgcaWrUb,spotify:track:49eplIHvgCLY8HAgcaWrUb,Fireball (feat. John Ryan),Pitbull,0.0894,0.69,0.937,0.000104,0.0532,-5.393,0.0642,122.951,4,1
878,7hqL3TkHYyamoTR8mTHbKc,spotify:track:7hqL3TkHYyamoTR8mTHbKc,Come True,khai dreams,0.51,0.871,0.676,3.4e-06,0.0545,-5.572,0.147,125.07,4,1
879,7l1qvxWjxcKpB9PCtBuTbU,spotify:track:7l1qvxWjxcKpB9PCtBuTbU,Count on Me,Bruno Mars,0.851,0.589,0.389,0.0,0.0772,-5.972,0.028,89.1,4,1
880,1Srt81FTalOhRw7t7l8Yh8,spotify:track:1Srt81FTalOhRw7t7l8Yh8,Tattoos Together,Lauv,0.00575,0.862,0.4,7.49e-06,0.123,-7.486,0.0723,122.961,4,1
881,6G4WyEppR26jbZGyM5tB7d,spotify:track:6G4WyEppR26jbZGyM5tB7d,All I Need,khai dreams,0.508,0.76,0.559,0.0,0.367,-7.274,0.499,74.954,4,1
882,4efZXKOFm1rk22FDjScLbE,spotify:track:4efZXKOFm1rk22FDjScLbE,Sunkissed,khai dreams,0.592,0.768,0.354,0.0,0.399,-9.484,0.0539,153.97,4,1
883,6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0.0504,79.028,4,1
884,08mbmCSc6wEUNlMvi0Ukzu,spotify:track:08mbmCSc6wEUNlMvi0Ukzu,Sandals,khai dreams,0.11,0.711,0.705,2.09e-05,0.236,-8.445,0.0372,112.036,4,1
885,6URlKrAIlJJwHnHxxXWywt,spotify:track:6URlKrAIlJJwHnHxxXWywt,short kings anthem,blackbear,0.0974,0.9,0.691,0.0,0.141,-3.888,0.107,98.011,4,1
886,0AkQbXGN4KG34TS7xLrM68,spotify:track:0AkQbXGN4KG34TS7xLrM68,Kiss You,One Direction,0.0186,0.63,0.934,0.0,0.324,-2.559,0.0589,89.992,4,1
887,1Jo0Zg7XlrA6z0mFTZVdkn,spotify:track:1Jo0Zg7XlrA6z0mFTZVdkn,Don't Stop The Music,Rihanna,0.0336,0.835,0.669,6.92e-05,0.0535,-5.582,0.0643,122.668,4,1
888,3ZFTkvIE7kyPt6Nu3PEa7V,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,0.284,0.778,0.824,0.0,0.405,-5.892,0.0707,100.024,4,1
889,6gj08XDlv9Duc2fPOxUmVD,spotify:track:6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,Meghan Trainor,0.0506,0.775,0.825,1.03e-06,0.111,-5.402,0.0464,139.091,4,1
890,6gfDkakl2eWMuGSiOyStC3,spotify:track:6gfDkakl2eWMuGSiOyStC3,the snack that smiles back (feat. raychel jay),Shawn Wasabi,0.646,0.761,0.788,0.00014,0.326,-1.898,0.121,94.011,4,1
891,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,0.013,0.853,0.56,0.0,0.0944,-4.961,0.0406,134.066,4,1
892,5awvelCGpDQHwgZem0ira9,spotify:track:5awvelCGpDQHwgZem0ira9,Lately,Forrest.,0.213,0.718,0.632,1.28e-05,0.283,-4.011,0.145,160.039,4,1
893,3Kj2EWpIBnvETsYq4cq0IH,spotify:track:3Kj2EWpIBnvETsYq4cq0IH,Big Black Car,Gregory Alan Isakov,0.909,0.6,0.186,0.00102,0.104,-15.926,0.0317,110.044,4,1
894,3BcN2Pcy0kTG1zm8Tz9MsB,spotify:track:3BcN2Pcy0kTG1zm8Tz9MsB,"Your Voice / Bethel, NY",Jaden,0.866,0.56,0.344,0.00147,0.111,-12.283,0.0306,115.393,3,1
895,6UbOE1KhvE5EjWxAF0EaB8,spotify:track:6UbOE1KhvE5EjWxAF0EaB8,Let It All Out (10:05),COIN,0.434,0.657,0.397,0.086,0.0841,-10.558,0.0349,94.016,4,1
896,7zTTDkkLkJ2iHAqq1daDCr,spotify:track:7zTTDkkLkJ2iHAqq1daDCr,OUTTA MY MIND,Monsune,0.066,0.689,0.463,0.000152,0.145,-8.121,0.0365,86.998,4,1
897,0kN8xEmgMW9mh7UmDYHlJP,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,Bruno Mars,0.196,0.578,0.574,0.0,0.083,-6.209,0.0454,174.152,4,1
898,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,0.859,0.672,0.52,0.0,0.115,-7.747,0.0353,120.001,4,1
899,5ywsqu9AEJnEJhJ05Vf9Me,spotify:track:5ywsqu9AEJnEJhJ05Vf9Me,Blast Off,Bruno Mars,0.0363,0.482,0.548,2.28e-06,0.3,-9.946,0.0373,76.017,4,1
900,0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Coldplay,0.00617,0.545,0.675,0.00197,0.209,-6.474,0.0279,124.97,4,1
901,1hsaGFtYA90KVjsn74ZJMH,spotify:track:1hsaGFtYA90KVjsn74ZJMH,WTF,Still Woozy,0.646,0.718,0.496,0.169,0.0727,-9.48,0.0577,76.522,4,1
902,2hNIXzib2zAgnaC6ouytT2,spotify:track:2hNIXzib2zAgnaC6ouytT2,Rainbow Bap feat. ¿Téo? - Remix,Jaden,0.577,0.717,0.471,1.62e-05,0.16,-8.543,0.281,97.981,4,1
903,75TDPu9k7Yv3IovdYaNCwk,spotify:track:75TDPu9k7Yv3IovdYaNCwk,Cooks,Still Woozy,0.434,0.45,0.583,0.0126,0.244,-10.49,0.0811,77.066,4,1
904,0sYfwwEy0UyNizk6na4zGm,spotify:track:0sYfwwEy0UyNizk6na4zGm,Just Like You,Emotional Oranges,0.00439,0.722,0.683,0.000642,0.125,-7.187,0.0333,101.034,4,1
905,2ZWlPOoWh0626oTaHrnl2a,spotify:track:2ZWlPOoWh0626oTaHrnl2a,Ivy,Frank Ocean,0.785,0.575,0.386,0.000289,0.229,-9.584,0.037,116.408,4,1
906,2G3l5uYzMqVAgEjcF8XtRj,spotify:track:2G3l5uYzMqVAgEjcF8XtRj,Hypnotized,Weston Estate,0.242,0.636,0.419,2.5e-06,0.0918,-6.462,0.0542,159.848,4,1
907,0IajnzlicUA89rZSkqfLPS,spotify:track:0IajnzlicUA89rZSkqfLPS,She Wants My Money,Dominic Fike,0.771,0.704,0.478,0.000516,0.0875,-6.562,0.047,128.789,4,1
908,65j65yDSE06CNKAPjsHoJt,spotify:track:65j65yDSE06CNKAPjsHoJt,Was It Something I Said,MyKey,0.618,0.587,0.724,0.000166,0.157,-6.775,0.0321,106.994,4,1
909,20j7l6tFtc5lynXpbOQg1O,spotify:track:20j7l6tFtc5lynXpbOQg1O,Superstar Sh*t,Dominic Fike,0.945,0.756,0.394,0.0371,0.12,-7.321,0.0956,70.027,4,1
910,0XgRWgcs0Pcr9PSIdFWD4N,spotify:track:0XgRWgcs0Pcr9PSIdFWD4N,Clay Pigeons,Michael Cera,0.97,0.292,0.241,0.00989,0.105,-17.001,0.0428,172.175,4,1
911,2PR4jVXzyjCky2PkONvipq,spotify:track:2PR4jVXzyjCky2PkONvipq,Favorite T-Shirt - Acoustic,Jake Scott,0.757,0.82,0.26,0.0,0.144,-14.473,0.0759,114.943,4,1
912,2a3dopgTF1q4rMVDJ1rwBU,spotify:track:2a3dopgTF1q4rMVDJ1rwBU,Push My Luck,The Chainsmokers,0.288,0.584,0.643,0.0,0.186,-6.415,0.0395,90.036,4,1
913,5TTXEcfsYLh6fTarLaevTi,spotify:track:5TTXEcfsYLh6fTarLaevTi,lowkey,NIKI,0.432,0.752,0.494,0.0,0.0869,-8.18,0.0559,117.901,4,1
914,0nMqu5vN44GNv8UOQxmBJK,spotify:track:0nMqu5vN44GNv8UOQxmBJK,Malibu 1992,COIN,0.0644,0.559,0.32,0.132,0.173,-7.694,0.0414,147.366,4,1
915,2UvMgTm9y3lStOyQE2yxKA,spotify:track:2UvMgTm9y3lStOyQE2yxKA,Cotton Candy,Weston Estate,0.39,0.606,0.275,0.0,0.135,-10.004,0.0288,81.041,4,1
916,7iSNEgSJYlc42H73xePMLh,spotify:track:7iSNEgSJYlc42H73xePMLh,Rollerblades,Dominic Fike,0.54,0.566,0.448,7.22e-05,0.0956,-8.739,0.0799,110.802,4,1
917,3yYGzdBQRBpqhQ8TGehn9Z,spotify:track:3yYGzdBQRBpqhQ8TGehn9Z,Honeymoon,The Shadowboxers,0.685,0.621,0.441,0.0,0.199,-5.847,0.0273,85.989,4,1
918,0qvzXomUDJVaUboy2wMfiS,spotify:track:0qvzXomUDJVaUboy2wMfiS,This Town,Niall Horan,0.712,0.677,0.401,0.0,0.116,-8.467,0.0308,111.825,4,1
919,3i058E8uxTsYqJ5NWZzqSj,spotify:track:3i058E8uxTsYqJ5NWZzqSj,Little Freak,Harry Styles,0.719,0.559,0.535,0.000143,0.0954,-7.723,0.039,141.96,4,1
920,2Bs4jQEGMycglOfWPBqrVG,spotify:track:2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,One Direction,0.00433,0.536,0.768,0.0,0.114,-5.948,0.0347,77.217,4,1
921,0VpEX8ib3wE7u8NOw4szU6,spotify:track:0VpEX8ib3wE7u8NOw4szU6,Eyes Off You,PRETTYMUCH,0.511,0.631,0.512,0.0,0.0827,-9.675,0.0572,106.027,4,1
922,6TwfdLbaxTKzQi3AgsZNzx,spotify:track:6TwfdLbaxTKzQi3AgsZNzx,Daylight,Maroon 5,0.00246,0.657,0.679,0.0,0.211,-5.511,0.0269,120.007,4,1
923,2IAR0DziHCjSu16gR4ihvy,spotify:track:2IAR0DziHCjSu16gR4ihvy,Nothing,Bruno Major,0.931,0.555,0.27,0.536,0.103,-15.892,0.0884,139.691,3,1
924,0ygr1n1Xk1UvWrzJXjVVng,spotify:track:0ygr1n1Xk1UvWrzJXjVVng,iloveyou,BETWEEN FRIENDS,0.108,0.633,0.588,1.47e-05,0.317,-6.923,0.0533,91.977,4,1
925,2FHdkquBesDIZZ0IcVYaFc,spotify:track:2FHdkquBesDIZZ0IcVYaFc,Outside,Weston Estate,0.611,0.689,0.37,0.0,0.153,-6.409,0.0514,84.968,4,1
926,4bbJw6usZSqkcmnqjSIOWx,spotify:track:4bbJw6usZSqkcmnqjSIOWx,Put On A Smile,Bruno Mars,0.0471,0.548,0.627,0.0,0.285,-8.949,0.0409,143.994,4,1
927,4QvSA3gQn7DAWEwuEdHBAt,spotify:track:4QvSA3gQn7DAWEwuEdHBAt,parachute,John K,0.049,0.788,0.591,0.0,0.167,-3.779,0.161,74.966,4,1
928,6qB97YI9gL58X3BjxKrMqc,spotify:track:6qB97YI9gL58X3BjxKrMqc,Little Joy,Kurosuke,0.11,0.678,0.741,9.34e-06,0.13,-6.555,0.0345,101.011,4,1
929,7miWgY1Pa5qXOEwtNC5scT,spotify:track:7miWgY1Pa5qXOEwtNC5scT,When I Look Into Your Eyes,khai dreams,0.77,0.804,0.517,3.16e-05,0.383,-8.336,0.0616,82.992,4,1
930,7cneuh5BMBbqbbGrpqTDHQ,spotify:track:7cneuh5BMBbqbbGrpqTDHQ,That I Miss You,Vansire,0.306,0.779,0.572,0.739,0.106,-9.259,0.0396,114.994,4,1
931,44ngiCPfS8FfdJOqN0eULl,spotify:track:44ngiCPfS8FfdJOqN0eULl,Tightrope,ZAYN,0.244,0.644,0.48,0.0173,0.0911,-8.347,0.0328,96.953,4,1
932,6fpIcWxRGGqa681gUHJonh,spotify:track:6fpIcWxRGGqa681gUHJonh,Bloom,Surfaces,0.242,0.872,0.561,8.01e-06,0.0452,-6.673,0.0328,114.94,4,1
933,1gugDOSMREb34Xo0c1PlxM,spotify:track:1gugDOSMREb34Xo0c1PlxM,She Looks So Perfect,5 Seconds of Summer,0.000569,0.494,0.951,0.0,0.327,-4.237,0.132,160.025,4,1
934,2hy7LS3pvWnPrPMAoCN6ys,spotify:track:2hy7LS3pvWnPrPMAoCN6ys,Before You Were Mine,Still Woozy,0.461,0.676,0.703,0.485,0.0797,-6.58,0.0469,92.053,4,1
935,4P04T22VRDMfG7Yk0SMMxP,spotify:track:4P04T22VRDMfG7Yk0SMMxP,Cabin Fever,Jaden,0.134,0.729,0.874,0.00011,0.198,-5.585,0.0324,123.001,4,1
936,3RfTeIrWS8LNrfHYwechtt,spotify:track:3RfTeIrWS8LNrfHYwechtt,Sunroof,Nicky Youre,0.35,0.768,0.716,0.0,0.15,-5.11,0.0404,131.43,4,1
937,4UG2Fm0E98LhE2dlNxiAXx,spotify:track:4UG2Fm0E98LhE2dlNxiAXx,this is what falling in love feels like,JVKE,0.617,0.424,0.438,0.0,0.0837,-5.53,0.0553,128.983,5,1
938,70MgcT507FGdoDBBLdmsqu,spotify:track:70MgcT507FGdoDBBLdmsqu,moonlight,dhruv,0.634,0.732,0.502,0.00123,0.104,-11.229,0.172,92.064,4,1
939,0IakguBBeTUsAILmugkEam,spotify:track:0IakguBBeTUsAILmugkEam,You Right,Doja Cat,0.0164,0.828,0.621,0.00233,0.0845,-6.414,0.0565,128.986,4,1
940,7b6Kgzh1nfKVzFnS7vhlvv,spotify:track:7b6Kgzh1nfKVzFnS7vhlvv,I don’t even speak spanish lol,XXXTENTACION,0.118,0.767,0.561,0.0,0.0737,-7.418,0.0509,90.021,4,1
941,4tfWTusyChVWkWVegrBltD,spotify:track:4tfWTusyChVWkWVegrBltD,You and Me,j. pastel,0.00933,0.646,0.809,0.136,0.227,-4.508,0.0319,103.997,4,1
942,0uzwUF369gO2Gui3veixZi,spotify:track:0uzwUF369gO2Gui3veixZi,Skin to Skin,Monica Karina,0.0441,0.879,0.537,6.92e-05,0.0452,-4.965,0.0372,114.01,4,1
943,07ipXN6CNTw34qwSYePKpg,spotify:track:07ipXN6CNTw34qwSYePKpg,Summer on You,PRETTYMUCH,0.636,0.811,0.447,0.0,0.462,-6.55,0.0414,99.995,4,1
944,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,0.0384,0.72,0.791,0.0,0.157,-4.689,0.124,102.071,4,1
945,5Hroj5K7vLpIG4FNCRIjbP,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors,0.0591,0.673,0.902,0.000262,0.0558,-2.392,0.0346,100.012,4,1
946,1yM7GIEJ2QniupkEHOyp0a,spotify:track:1yM7GIEJ2QniupkEHOyp0a,Bailando - English Version,Enrique Iglesias,0.0793,0.719,0.844,0.0,0.0551,-3.529,0.103,90.951,4,1
947,1zi7xx7UVEFkmKfv06H8x0,spotify:track:1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,0.00776,0.792,0.625,0.0018,0.329,-5.609,0.0536,103.967,4,1
948,2KKBlK4IZUdjlJ7F0WGzU6,spotify:track:2KKBlK4IZUdjlJ7F0WGzU6,Afterglow,THE DRIVER ERA,0.443,0.704,0.599,0.0,0.147,-7.349,0.0536,128.023,4,1
949,3Vo4wInECJQuz9BIBMOu8i,spotify:track:3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Bruno Mars,0.0185,0.704,0.859,0.0,0.0215,-4.877,0.0996,105.115,4,1
950,0rzWENXdfcLTgyt5DByGTy,spotify:track:0rzWENXdfcLTgyt5DByGTy,Honeypie,JAWNY,0.0713,0.743,0.683,0.0,0.15,-4.606,0.201,115.033,4,1
951,6tqIes4TjudsjfIpK4P2Jh,spotify:track:6tqIes4TjudsjfIpK4P2Jh,Long Beach,Kota the Friend,0.0685,0.809,0.613,0.0,0.107,-8.402,0.175,104.991,4,1
952,72PFP54TZ9Tpj9dYQcb46D,spotify:track:72PFP54TZ9Tpj9dYQcb46D,NIGHTRIDER,Arizona Zervas,0.0876,0.66,0.755,0.0,0.102,-4.501,0.0469,145.948,4,1
953,5q3LwAHTqo9d3rET2EA9Nq,spotify:track:5q3LwAHTqo9d3rET2EA9Nq,The Weekend,88rising,0.062,0.784,0.521,4.75e-06,0.0995,-5.701,0.0322,101.491,4,1
954,4JnX8tY9me7jHqDwgifhwU,spotify:track:4JnX8tY9me7jHqDwgifhwU,RIDING,Aries,0.0308,0.777,0.702,0.0,0.0804,-6.374,0.041,121.016,4,1
955,3nIlBeSIVnDbWFO3mExxV2,spotify:track:3nIlBeSIVnDbWFO3mExxV2,FOOL'S GOLD,Aries,0.281,0.662,0.525,0.0,0.199,-8.546,0.0341,133.937,4,1
956,6M4jdLdM7wLGungMV9gsCS,spotify:track:6M4jdLdM7wLGungMV9gsCS,Smokin Out The Window,Bruno Mars,0.0558,0.627,0.618,0.0,0.351,-8.529,0.0437,82.03,4,1
957,2LIPW0iUWjLTuOCnWRn840,spotify:track:2LIPW0iUWjLTuOCnWRn840,Everything's Good,Phil Good,0.497,0.878,0.777,1.91e-05,0.139,-4.241,0.0503,123.976,4,1
958,1dIWPXMX4kRHj6Dt2DStUQ,spotify:track:1dIWPXMX4kRHj6Dt2DStUQ,Chosen (feat. Ty Dolla $ign),Blxst,0.336,0.571,0.767,0.0,0.0809,-5.16,0.287,93.421,4,1
