,id,Track Name,Artist,Acousticness,Daceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time Signature,Liked
1818,3RmKpob8xzv1pzHEQrMJah,Let Me Blow Ya Mind,Eve,0.242,0.908,0.557,0.0,0.0709,-4.243,0.107,90.032,4,0
1819,0CAJdthKDdRjB2h8YOguN6,What You Know,T.I.,0.0155,0.551,0.81,0.0,0.169,-4.365,0.0344,73.464,4,0
1820,59rtiYOPgMEDf3yPEfU2la,Still Tippin' (feat. Slim Thug and Paul Wall),Mike Jones,0.0361,0.86,0.861,4.07e-05,0.113,-7.131,0.307,143.184,4,0
1821,2tOZtdbkAMQASWokLvSlzj,Overnight Celebrity,Twista,0.182,0.828,0.792,0.0,0.281,-5.435,0.179,134.199,4,0
1822,563vSy3HB5NHxel1VGQCW6,Still Fly,Big Tymers,0.0302,0.675,0.607,8.97e-06,0.339,-3.538,0.162,177.928,4,0
1823,0Ss50OU9tCozI7JIywkv14,Soul Survivor,Jeezy,0.00103,0.682,0.483,0.0,0.159,-7.718,0.0451,84.012,4,0
1824,0r2Bul2NuCViraT2zX1l5j,Get Low,Lil Jon & The East Side Boyz,0.0301,0.521,0.625,0.0,0.121,-7.47,0.067,101.019,4,0
1825,4MeDnO5yA2Zi6IMlVApRci,Freek-A-Leek,Petey Pablo,0.0744,0.756,0.691,0.0,0.364,-3.718,0.178,104.999,4,0
1826,1pm7lQGl6mvKWDxesZTVFp,Lollipop,Lil Wayne,0.0606,0.832,0.43,0.00323,0.124,-9.39,0.0826,148.074,4,0
1827,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,0.152,0.526,0.606,2.36e-06,0.194,-5.3,0.259,116.622,4,0
1828,5BbdKBZO0TH0GhfxUfyhL9,Freestyle,Lil Baby,0.217,0.877,0.517,0.0,0.143,-5.426,0.0706,119.996,4,0
1829,2Qr5PWUt8XycAAv338LicY,Go Down (feat. TisaKorean),Don Toliver,0.201,0.582,0.571,0.0,0.358,-5.578,0.0566,143.892,4,0
1830,6UN73IYd0hZxLi8wFPMQij,Players,Coi Leray,0.03,0.954,0.516,7.54e-06,0.0504,-5.817,0.16,105.001,4,0
1831,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,Drake,0.0503,0.561,0.52,1.86e-06,0.355,-9.342,0.244,153.15,3,0
1832,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,Lil Uzi Vert,0.0103,0.686,0.897,0.103,0.153,-7.18,0.0386,129.975,4,0
1833,2fpTRcMLt4aKlqULOwuXUP,Shmunk (feat. YoungBoy Never Broke Again),Yeat,0.0204,0.744,0.647,0.000116,0.156,-7.301,0.111,141.929,4,0
1834,0jQ4mEnWB1AuSVqnFLhxT6,Hell Yeah,SoFaygo,0.000113,0.696,0.708,0.0,0.444,-4.737,0.0438,142.026,4,0
1835,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,Lil Uzi Vert,0.0652,0.486,0.545,0.00474,0.0642,-7.924,0.0336,150.187,4,0
1836,52NGJPcLUzQq5w7uv4e5gf,Private Landing (feat. Justin Bieber & Future),Don Toliver,0.0846,0.843,0.669,1.28e-05,0.105,-4.105,0.0639,136.979,4,0
1837,45pUWUeEWGoSdH6UF162G8,Broke Boys,Drake,0.0104,0.642,0.533,0.000108,0.251,-7.45,0.266,120.041,4,0
1838,5BmB3OaQyYXCqRyN8iR2Yi,Slut Me Out,NLE Choppa,0.117,0.938,0.606,0.0,0.528,-6.396,0.419,121.108,4,0
1839,5ht9obvnnWeW4eoRtPAoQD,Fact (feat. Lil Uzi Vert),Ghostluvme,0.181,0.779,0.684,0.0,0.0691,-4.963,0.108,124.034,4,0
1840,4yzDNpEa75MSTypGg7tCAx,Princess Diana,Ice Spice,0.289,0.902,0.733,0.0,0.085,-4.056,0.164,147.977,4,0
1841,4WuOWVnAqvEQxgSRrspBgt,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],Metro Boomin,0.189,0.671,0.658,8.66e-05,0.147,-5.567,0.309,87.933,4,0
1842,2QFkYE7FjOYVTWhLrB9GwH,Poppin (feat. Lil Tecca),Rich Amiri,0.0313,0.816,0.56,0.0,0.108,-6.622,0.364,77.483,4,0
1843,21wkixaulehrFctAvEhvQl,"Let's Ride (feat. YG, Ty Dolla $ign, Lambo4oe) - Trailer Anthem",YG,0.0339,0.611,0.554,0.00418,0.183,-8.122,0.064,95.375,4,0
1844,646pXmilpKaPZIjgHzwPhR,Pretty Girls Walk,Big Boss Vette,0.027,0.923,0.678,0.00598,0.0656,-7.124,0.0837,90.013,4,0
1845,4wRJHXHDJnKSPr9IVn0BFR,To The Bone (feat. YoungBoy Never Broke Again),Quavo,0.0395,0.899,0.582,0.0,0.1,-7.275,0.264,149.973,4,0
1846,1CJ8e0zc8uvAmkqdeXrq4u,Leave The Club (feat. Lil Durk & GloRilla),Don Toliver,0.122,0.747,0.701,0.0,0.323,-3.694,0.0338,104.995,4,0
1847,0VOMBffX1llDu37yQUt3u3,Pop Out (feat. Nardo Wick),Lil Baby,0.00248,0.474,0.576,0.000309,0.174,-6.963,0.257,157.947,4,0
1848,0yUaLqhsVsguBpoOPL4cO7,In Ha Mood,Ice Spice,0.696,0.768,0.74,6.81e-06,0.23,-6.595,0.336,141.059,4,0
1849,2i2qDe3dnTl6maUE31FO7c,Mad Max,Lil Durk,0.0212,0.898,0.64,0.0,0.0919,-8.796,0.255,149.988,4,0
1850,4a14AFVG1iMsLJnT4wj5Up,Perc & Sex,YN Jay,0.362,0.597,0.483,0.000138,0.17,-11.673,0.632,124.452,5,0
1851,0UMqDSXk4xvoCNRrIEPf7T,King Snipe,Gucci Mane,0.0103,0.818,0.526,0.0,0.146,-8.078,0.277,125.061,4,0
1852,7ezboaARv4FY1k0WFoINWC,Champions,NLE Choppa,0.171,0.647,0.65,0.0,0.106,-7.396,0.0771,132.997,4,0
1853,4a1fh9vJMMoRjNrBmEWoM0,All The Money (with Gunna) [Bonus],Metro Boomin,0.053,0.837,0.58,0.00276,0.699,-6.932,0.0618,111.981,4,0
1854,7x68OKWmVySSU51vSqHR5x,Underrated,Zoe Osama,0.148,0.956,0.617,0.0,0.141,-7.526,0.267,101.991,4,0
1855,1a7tOEheXeaSNathZW4Gzk,Hanging With Wolves,Lil Durk,0.0168,0.823,0.636,0.0,0.108,-7.239,0.0612,151.978,4,0
1856,6IyoLWzljeR3ldQo4KWHT6,Out thë way,Yeat,0.21,0.767,0.628,8.79e-06,0.275,-7.41,0.242,128.07,4,0
1857,2gSPHSdf0vrk2Psxmn8sUn,i need u,Ken Carson,0.000169,0.593,0.688,0.0,0.138,-6.529,0.0444,78.023,4,0
1858,1nwK5BoHnGsQEy6qzfQoDD,Similar,Money Man,0.0494,0.89,0.448,0.063,0.109,-12.253,0.351,150.013,4,0
1859,3zMp6WgIRFof3uq6B43iQO,Upnow (feat. Coi Leray),DD Osama,0.302,0.842,0.611,0.0,0.178,-10.584,0.345,142.079,4,0
1860,12Us8e6NFesdkXKf4StU1I,Me & You,Central Cee,0.0861,0.603,0.667,0.0,0.0745,-8.716,0.367,141.561,4,0
1861,2q2HyvGHcDbIgHi9o5gpFQ,DARK BROTHERHOOD (feat. Lil Baby),Trippie Redd,0.0687,0.681,0.801,0.0,0.768,-2.515,0.179,148.936,4,0
1862,1pbSwjVmaoVgHIU2bQeuxI,2 LIVE,Hit-Boy,0.0223,0.792,0.824,0.0,0.103,-2.799,0.259,168.087,4,0
1863,5B40Td13cDQ4adeAiLf8Z4,Twin (feat. Lil Durk),Roddy Ricch,0.031,0.785,0.609,5.47e-05,0.096,-8.623,0.186,83.962,4,0
1864,2IEAEeX4LtxiYPdqt0C08y,Skipper,SleazyWorld Go,0.00368,0.682,0.531,0.0,0.106,-5.787,0.249,83.84,4,0
1865,6aGpM4DXts4pdRhVKbRYuk,Don't Play With It (feat. Billy B),Lola Brooke,0.00377,0.763,0.726,0.0,0.0719,-5.61,0.109,99.042,4,0
1866,2PWVxWymGDZKj5BZJB7dAR,GOATED. (feat. Denzel Curry),Armani White,0.0117,0.946,0.483,3.49e-06,0.328,-8.24,0.148,123.041,4,0
1867,4vJdhRVZMvIbQwbv7o8s5X,Umbrella (with 21 Savage & Young Nudy),Metro Boomin,0.0838,0.822,0.788,0.000173,0.359,-3.634,0.173,111.016,4,0
1868,5R5UNKWsmMPpFq5JHK93Fw,Torpedo,Rae Sremmurd,0.000502,0.84,0.63,0.00136,0.128,-5.671,0.0579,123.994,4,0
1869,0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,Drake,0.0407,0.849,0.433,0.0,0.388,-8.434,0.316,142.11,4,0
1870,2p5La0D38fkvhobrC1HRCU,Texas,BigXthaPlug,0.0128,0.764,0.629,0.0,0.249,-5.985,0.269,145.046,4,0
1871,4lhinIXb37RqJRnbnTgOcg,OH BOY,Kash Doll,0.017,0.604,0.725,0.0,0.453,-6.63,0.373,192.286,4,0
1872,4jCu9I3jXfKLr48r98RyVg,Trappin n Rappin (feat. Gucci Mane),Big Scarr,0.0368,0.799,0.603,0.0,0.188,-7.917,0.129,124.054,4,0
1873,1UFCw2ZU50ZXdjHUtKg9mp,Florida Water (feat. Luh Tyler),Danny Towers,0.206,0.501,0.655,0.0,0.1,-9.482,0.596,79.797,4,0
1874,1uARdgGLXhSrvw4rFQ8NDQ,RATATAAAAA,French Montana,0.0135,0.653,0.818,9.36e-06,0.3,-6.088,0.251,150.172,4,0
1875,2Ed3C4ZFO2SK8A4mnJSdMQ,Action,G Perico,0.0355,0.932,0.551,0.0,0.173,-6.812,0.336,99.95,4,0
1876,7x5u4be4YDbkD31q3tNj2u,You The Type,Hitkidd,0.00903,0.799,0.696,0.0,0.125,-4.374,0.353,149.25,4,0
1877,5c2IvJeaFx4m2DmOR1iryD,Internet Trolls,GloRilla,0.0432,0.765,0.882,0.0,0.353,-3.392,0.414,166.784,4,0
1878,53acd3PVcgGCux58YABBr5,Conceited (feat. Lola Brooke & Maiya The Don),Flo Milli,0.0741,0.94,0.761,1.89e-05,0.59,-4.408,0.0979,118.027,4,0
1879,4vIBtcC2KzJY4Va98bvI8P,Sucka Or Sum,Rae Sremmurd,0.205,0.828,0.539,3.83e-05,0.305,-7.3,0.225,125.05,4,0
1880,0w3eAG8vNPSulwDOR1Th9F,Where's Dexter,Rich The Kid,0.0594,0.709,0.675,0.0,0.115,-5.915,0.284,137.983,4,0
1881,2c8XhH3CD3Ztja2MIBxILf,Bestfrenn (feat. GloRilla),Gloss Up,0.0121,0.817,0.918,0.0,0.166,-3.749,0.297,161.1,4,0
1882,4uJ7fjPKqeVR7csKvZ6gKJ,Double Faces,Money Musik,0.0261,0.751,0.646,4.36e-06,0.102,-8.183,0.052,127.985,4,0
1883,2Q2mcoXVkioh4OBcL8mm4p,On Wat U On (with GloRilla),Moneybagg Yo,0.0444,0.894,0.528,0.0,0.108,-7.623,0.466,144.532,4,0
1884,58edubUqtCDoirPaUAZ1b4,BAD BITCHES,BreezyLYN,0.0285,0.707,0.466,1.88e-05,0.238,-11.326,0.297,163.124,4,0
1885,1gXOwyDr6zzIL6FHk5L9IJ,Finger Food,Rolling Loud,0.0324,0.915,0.686,0.0,0.14,-6.094,0.092,133.953,4,0
1886,6H6ZtVp6DymejLOJLdRzOI,Shordie (with Gunna),G Herbo,0.0301,0.768,0.695,0.0,0.235,-4.883,0.179,76.007,4,0
1887,44p5ZWDBSppOoABrxoH5jU,Keep Calling,Blxst,0.428,0.796,0.461,5.55e-06,0.107,-6.757,0.338,92.015,4,0
1888,4lxTmHPgoRWwM9QisWobJL,FTCU (feat. GloRilla & Gangsta Boo),Latto,0.0369,0.894,0.633,0.0,0.178,-5.294,0.298,145.11,4,0
1889,1QPreu0BNOrUfEb8HTd2qG,Rich Spirit,Kendrick Lamar,0.428,0.852,0.421,2.28e-06,0.106,-9.153,0.208,95.977,4,0
1890,6excfi52hCKksRlRt55VH2,Motion,Rich The Kid,0.074,0.859,0.461,0.0,0.111,-8.033,0.404,83.992,4,0
1891,42tD9J0KCPFSc1d2hFTvAf,NOSTYLIST,Destroy Lonely,0.0396,0.567,0.773,0.0,0.111,-5.166,0.0775,160.08,4,0
1892,4CCrZzRdeWYrWJ0DoN4XCa,FreakyT,TiaCorine,0.241,0.806,0.542,0.000494,0.113,-7.482,0.064,142.881,4,0
1893,2g3qKijfeHfDyM7Fmaoi5M,Blow,Moneybagg Yo,0.0579,0.815,0.742,0.0,0.345,-4.896,0.245,137.036,4,0
1894,02VPrNnUuEsNmyM73FQKiy,Be Careful (feat. Finesse2Tymes),Juicy J,0.0527,0.91,0.726,0.0,0.0675,-4.939,0.323,126.045,4,0
1895,6ZGJxCrdcILAro3kM3wvRA,Money Conversations,A Boogie Wit da Hoodie,0.0473,0.718,0.741,0.0,0.0563,-5.335,0.29,174.107,4,0
1896,1vrFJDrysqmsNAgyjBzx4f,F.N.F. (Let's Go),Hitkidd,0.0374,0.864,0.476,0.0,0.374,-10.068,0.436,157.144,4,0
1897,32FMtf6NNstA7Geu4B3uUP,Overdose,Finesse2tymes,0.0332,0.875,0.59,0.0,0.109,-8.106,0.271,137.013,4,0
1898,6t4OP550372zgiAof928AR,Gang Nem (feat. EST Gee),Yungeen Ace,0.234,0.89,0.408,0.0,0.112,-6.757,0.421,81.019,4,0
1899,3cmPUqi8Dnv1a9MRjgMZGa,Big Burna,Kid Ink,0.00487,0.616,0.669,0.000104,0.134,-8.171,0.213,129.263,5,0
1900,2BSl2gSFHdzJAMus74qzNj,Backstage Passes (feat. Jack Harlow),EST Gee,0.145,0.855,0.478,0.0,0.101,-8.31,0.345,153.074,4,0
1901,0WNfQxDGaPTl0yogcMR5v1,Tomorrow 2 (with Cardi B),GloRilla,0.0736,0.795,0.814,0.0,0.117,-3.945,0.4,160.039,4,0
1902,5uVW9FWVaQde0lfF4hYs4C,CODE (feat. Moneybagg Yo),Offset,0.0502,0.599,0.598,5.01e-05,0.173,-7.015,0.124,179.49,4,0
1903,0wTTf3msjDJ8NcZGTmQJQV,My Friends (feat. Lil Durk),Ty Dolla $ign,0.0558,0.633,0.478,0.0,0.202,-8.039,0.044,169.961,4,0
1904,5iY0Mx5x4XMUL8PKIFns4n,2 Million Up (feat. Rob49),Peezy,0.00621,0.664,0.393,0.796,0.0877,-9.676,0.0864,191.669,4,0
1905,40V9sT2iWVgRa6b6JVGEq1,Back End,Finesse2tymes,0.0129,0.88,0.746,0.0,0.105,-3.381,0.124,130.045,4,0
1906,6rI8uFFmGyvS2N6sqDCdu3,Bulletproof Maybach (feat. Offset),DDG,0.0754,0.699,0.58,0.0,0.0768,-7.05,0.325,94.93,4,0
1907,6I5DkMtgMjN6k270nRwNEl,WAITRESS,DaBaby,0.00473,0.83,0.727,0.0,0.251,-5.338,0.0894,145.901,4,0
1908,4bw3e2IYWIoyEvQo7G8DOC,Creepers,SleazyWorld Go,0.504,0.728,0.575,0.0,0.201,-6.046,0.246,73.596,4,0
1909,1FayZGI8Bm3R0sKWNsm1gV,"Talk To Me Nice (Feat. Meek Mill, Moneybagg Yo & Blxst)",The Game,0.0392,0.895,0.676,0.0,0.25,-5.067,0.369,136.982,4,0
1910,7asQMsxC6dNgY0inCzJC5O,G Nikes (feat. Polo G),Nardo Wick,0.0716,0.808,0.644,0.0,0.085,-6.167,0.329,151.098,4,0
1911,1KaRuTOGchQyTnrY3vWzfR,Aston Martin Truck,Roddy Ricch,0.194,0.749,0.548,0.0,0.16,-6.223,0.352,153.855,4,0
1912,6Y95jrYOOWDkh7uO6PSDBT,Bag Talk,Polo G,0.0276,0.585,0.596,0.0,0.111,-5.677,0.353,157.957,4,0
1913,5BvfdAtqZXGbR3Ub1Bejb6,bank account (with Lil Uzi Vert),Baby Keem,0.011,0.859,0.721,0.0,0.484,-3.369,0.237,148.015,4,0
1914,6Md6lyVVoKWcOaSg8u1tDn,Shoot It Myself (feat. Future),EST Gee,0.00189,0.798,0.471,0.0,0.154,-8.824,0.125,135.102,4,0
1915,3wspfG772mi1c25JpnNOVP,Walk,Kodak Black,0.037,0.817,0.512,0.0,0.216,-6.943,0.0984,130.04,4,0
1916,48qgXl0CQUVYJVn6xv0rsP,Nothing Changed,Quavo,0.18,0.907,0.59,0.0,0.184,-6.128,0.108,134.902,4,0
1917,3GdWfmQBiiJrDUvSZS1bGv,Never Sleep (with Lil Baby feat. Travis Scott),NAV,0.00639,0.819,0.651,0.0,0.122,-5.829,0.169,139.957,4,0
1918,2TSfStvlAMLw89u3tali79,Dah Dah DahDah,Nardo Wick,0.149,0.66,0.373,0.0,0.106,-10.234,0.595,167.912,4,0
1919,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),Drake,0.000307,0.529,0.673,2.41e-06,0.093,-4.711,0.175,165.921,4,0
1920,6DVJ7Aqbml1X3wGxxV5QH5,9 Lives (feat. Polo G & NLE Choppa),DDG,0.0957,0.577,0.533,0.0,0.127,-8.871,0.501,160.088,4,0
1921,4L1zI1GJxi0Qq38aSYmsS0,Can't Stop Won't Stop (feat. Kodak Black),King Combs,0.177,0.906,0.807,0.0,0.11,-4.401,0.294,96.961,4,0
1922,0HrWshW3SuFJ6nKS9ba9Mh,Vette Motors,YoungBoy Never Broke Again,0.0298,0.83,0.644,0.0,0.11,-5.431,0.407,155.103,4,0
1923,32ny2YtiR7zKi7PBjiQ5Iy,Real Talk,Roddy Ricch,0.128,0.789,0.71,0.0,0.112,-6.165,0.0681,138.033,4,0
1924,0iPb0dxCtjFcmFa2ElfBJ5,54321,Offset,0.117,0.934,0.694,0.0,0.239,-4.455,0.175,129.028,4,0
1925,30vAfL9Wyu2fu07vdbZ1Xt,See Wat I’m Sayin,Moneybagg Yo,0.0324,0.936,0.497,0.0,0.111,-7.185,0.41,138.016,4,0
1926,5teSgJfTCFK0ngDASJb99U,Waddup (feat. Polo G),PGF Nuk,0.187,0.706,0.637,0.0,0.199,-7.261,0.35,76.062,4,0
1927,3JJqdVXy8p9rCtTmlv1mXO,If I Had (feat. Charlie Wilson),Don Toliver,0.0644,0.461,0.496,0.000379,0.327,-5.996,0.0346,167.943,4,0
1928,6PQK1Y3Dl6dym9pj0y9Chy,Give You What You Want,Lil Tjay,0.222,0.691,0.656,0.00111,0.153,-5.673,0.0679,89.467,4,0
1929,1SRw5p2lVAi7RGlHEmZg66,Favorite Song,Toosii,0.314,0.816,0.367,0.0,0.0987,-9.354,0.0588,116.035,4,0
1930,0sSRLXxknVTQDStgU1NqpY,Hours In Silence,Drake,0.234,0.501,0.403,0.0,0.267,-11.106,0.119,118.352,4,0
1931,7hrcHfHWaLhooHzGltlCYB,HO4ME,DJ Drama,0.0769,0.511,0.541,0.0,0.1,-10.1,0.421,101.228,3,0
1932,6i5wxOzIv91jvGwi4gofGn,Raining (feat. Yung Bleu & Murda Beatz),G Herbo,0.563,0.729,0.724,0.0,0.517,-6.262,0.5,94.24,4,0
1933,1T4k0sw0HldDg004Kw4Oct,Forever (feat. Fridayy),Lil Baby,0.414,0.462,0.251,0.0,0.201,-12.072,0.159,89.705,3,0
1934,104f3GOgOZkTfHkhK21oge,3AM in Oakland,Karri,0.498,0.525,0.372,0.0,0.142,-11.303,0.332,96.663,4,0
1935,4fPJCekTxkvQREfrh27L1O,Secrets (feat. Mariah the Scientist),A Boogie Wit da Hoodie,0.283,0.56,0.657,0.0,0.365,-5.457,0.0458,90.905,4,0
1936,2Qr5PWUt8XycAAv338LicY,Go Down (feat. TisaKorean),Don Toliver,0.201,0.582,0.571,0.0,0.358,-5.578,0.0566,143.892,4,0
1937,275YNZEcI6UKFU7hO1kzKX,When You Bad Like That (feat. Future),Jacquees,0.404,0.617,0.469,0.0,0.19,-7.54,0.0543,131.554,4,0
1938,4XwVObmSna9zn4hOtWrptC,Games Women Play,Yung Bleu,0.681,0.608,0.473,2.79e-05,0.0982,-7.012,0.347,85.693,4,0
1939,5VlZvuR3Ja1l2T3ZJNeaUK,I Am,Jim Jones,0.0442,0.669,0.641,2.22e-06,0.0657,-8.443,0.246,88.96,4,0
1940,7E68rHH6CrKbBYPfpiCLiQ,No 808’s (feat. Vory),A Boogie Wit da Hoodie,0.217,0.609,0.503,2.22e-06,0.121,-8.407,0.393,168.363,4,0
1941,0tgAhrvNPhSyMZR0wWbv6Z,#1 Freak (feat. Ty Dolla $ign),Roddy Ricch,0.095,0.827,0.564,0.0,0.357,-7.967,0.0838,125.081,4,0
1942,6ug9fUi5oLLgQgOF1G8WkM,California Breeze,Lil Baby,0.00361,0.738,0.666,0.0,0.107,-6.97,0.455,161.734,4,0
1943,2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,Drake,0.01,0.773,0.701,0.0,0.163,-6.386,0.0512,129.963,4,0
1944,3nD6o21RsGGvA2MTNaT54o,Till We Drop,Stunna Gambino,0.756,0.507,0.53,0.0,0.097,-8.264,0.149,92.682,4,0
1945,4SBZis6PQh5N40Zv9ro3Ti,Her Old Friends,PARTYNEXTDOOR,0.326,0.607,0.523,0.0,0.128,-7.425,0.0528,105.018,4,0
1946,3RBubtMyzlp9MPZegNcDRK,4 Me (feat. Kali Uchis),Don Toliver,0.149,0.51,0.709,0.0,0.45,-5.408,0.167,118.353,5,0
1947,4rithk0wQbWsppbWiaFFgE,Self Esteem (featuring NLE Choppa),Lambo4oe,0.022,0.434,0.669,0.0,0.121,-7.463,0.0409,96.679,4,0
1948,7ppUTKvokd4vQ68TNAxuZk,JUST FRIENDS ?,Eem Triplin,0.351,0.642,0.282,0.0,0.264,-15.018,0.4,147.022,4,0
1949,035MzEbx4z2DxuRDymHXbv,Rodeo (Remix),Lah Pat,0.295,0.752,0.56,0.0,0.114,-5.375,0.122,120.015,4,0
1950,2ZJSuTo2KtL066oKKmcUlL,Stone Cold,Dess Dior,0.0511,0.669,0.706,0.0,0.266,-8.882,0.0458,157.049,4,0
1951,0Ad3j3QJ7W3nxeLG3w189u,Best for Me,Maino,0.741,0.712,0.541,0.0,0.0749,-7.049,0.356,83.764,4,0
1952,3084aAzars6DR26nCWO9Ep,Quickie,Moneybagg Yo,0.0901,0.87,0.506,0.0,0.145,-9.415,0.432,137.921,4,0
1953,1Pgu551wrKnGA82NiytP9G,Needed That,A Boogie Wit da Hoodie,0.108,0.489,0.548,0.0,0.0865,-7.907,0.271,146.33,4,0
1954,1yXCWJQfYF8ff7XcUzwcCy,Writing My Wrongs,Hotboii,0.405,0.422,0.536,0.0,0.204,-6.605,0.053,151.206,4,0
1955,3iuGyJQKwSIozygB3nwojP,They Don't Know,MO3,0.249,0.393,0.561,0.0,0.137,-9.224,0.414,76.119,5,0
1956,1Zj9B6OHMCXs9ub0NL2ycj,Magic Potion,Toosii,0.367,0.716,0.504,0.0,0.282,-8.097,0.394,145.041,4,0
1957,2Gphd3ei7Q9mE1C7N4NkXb,Hide & Seek - Rema Remix,Stormzy,0.0194,0.748,0.765,0.000127,0.273,-7.707,0.0719,110.001,4,0
1958,4XJRpBOG0bU3Nxnvam3FnC,LOVE YOU BETTER,Future,0.478,0.709,0.357,0.000294,0.112,-9.289,0.214,75.494,4,0
1959,1ULXtm9lperZGjyVW8IYyB,Already Know,Yung Pooda,0.165,0.773,0.602,0.0,0.0498,-5.464,0.243,94.007,4,0
1960,3FlvdsRxDZz7kAEsgcspt5,What You Doin,BlueBucksClan,0.0261,0.52,0.595,0.0,0.0612,-8.526,0.496,94.289,4,0
1961,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,0.417,0.715,0.62,0.0,0.0822,-6.005,0.0484,97.95,4,0
1962,4clYYm4VdZaqQkiNHSfIQG,Shoot,Fridayy,0.0596,0.692,0.514,0.0,0.126,-6.941,0.0937,119.979,4,0
1963,4hMugsbwjPBoyYwCIsqnoD,Ask (feat. A Boogie Wit da Hoodie),Tay B,0.132,0.655,0.508,0.0,0.188,-8.574,0.422,88.854,4,0
1964,3zkyus0njMCL6phZmNNEeN,LET GO,Central Cee,0.859,0.735,0.449,0.0,0.213,-9.933,0.383,146.016,4,0
1965,2hjutKtktLpMj9eNAvwf8v,UDNTLUVME,Dro Kenji,0.796,0.656,0.36,0.542,0.0904,-15.845,0.0502,130.005,4,0
1966,5kYSScXYOZYyi0fxramiW6,BEAUTIFUL (feat. Future & SZA),DJ Khaled,0.103,0.489,0.55,0.0,0.118,-6.729,0.233,171.882,4,0
1967,00oGVikl6GISbBbCiJyyi4,God Sent (feat. Vory),Fridayy,0.835,0.409,0.49,0.0,0.183,-7.757,0.0438,85.385,4,0
1968,1qMnyfVxKKlAxYrFPYTuph,Mixy (feat. Summer Walker),Quavo,0.0907,0.808,0.524,0.000154,0.11,-9.626,0.221,75.483,4,0
1969,6H6ZtVp6DymejLOJLdRzOI,Shordie (with Gunna),G Herbo,0.0301,0.768,0.695,0.0,0.235,-4.883,0.179,76.007,4,0
1970,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),Future,0.314,0.463,0.642,0.0,0.0686,-4.474,0.34,83.389,4,0
1971,44p5ZWDBSppOoABrxoH5jU,Keep Calling,Blxst,0.428,0.796,0.461,5.55e-06,0.107,-6.757,0.338,92.015,4,0
1972,4Q8QYInISjCTYQXVpy29iN,Wild ASF,Duece Uno,0.297,0.863,0.563,1.96e-05,0.0885,-9.224,0.138,99.994,4,0
1973,7tJOSbWE58Tk9dF3S0YsYz,Free Agency,Is0kenny,0.263,0.755,0.669,0.0,0.109,-6.194,0.111,76.486,4,0
1974,6OG1hV6boTYr0GGU16NNnz,Tada (feat. Blxst),Lambo4oe,0.0139,0.656,0.539,0.0,0.105,-7.792,0.128,93.088,4,0
1975,78crxkAaQ38xBYs4uM5Xkz,Wasted,Coi Leray,0.859,0.477,0.439,0.0,0.22,-7.247,0.057,129.175,4,0
1976,557DLyFeg06jCV2cpT005C,Toxic,YG,0.384,0.688,0.478,0.0,0.0975,-7.04,0.202,99.998,4,0
1977,1rrqJ9QkOBYJlsZgqqwxgB,Rush,Ayra Starr,0.0369,0.792,0.503,0.00057,0.0959,-8.044,0.0626,99.97,4,0
1978,3IQT2MM49GkXfHF9eemaw5,Soweto,Victony,0.0289,0.747,0.665,0.000153,0.102,-7.073,0.0363,104.959,4,0
1979,2zdvRlkcacMBIf78Yf7IvP,Sponono (feat. Baby S.O.N & 031 Choppa),AKA,0.303,0.685,0.496,5.11e-05,0.192,-9.426,0.137,94.872,4,0
1980,3baPniPXS0iEII8rDUJdYP,Monalisa,Lojay,0.106,0.828,0.726,0.00101,0.103,-6.389,0.0419,113.017,4,0
1981,5F4OfeowSReF93KcH2eUcG,Xtra Cool,Young Jonn,0.165,0.843,0.725,0.00357,0.0948,-7.282,0.0539,120.0,4,0
1982,1wADwLSkYhrSmy4vdy6BRn,soso,Omah Lay,0.424,0.711,0.725,0.129,0.11,-8.315,0.0941,105.016,4,0
1983,4vI2KCvXTAPR3vfiWg1J78,Terminator,Asake,0.235,0.829,0.657,5.27e-05,0.0937,-6.802,0.0648,116.984,4,0
1984,26b3oVLrRUaaybJulow9kz,People,Libianca,0.551,0.573,0.422,1.31e-05,0.102,-7.621,0.0678,124.357,5,0
1985,6459gZKddpOoPIH8PAcCwS,All Of Us (Ashawo),Fireboy DML,0.304,0.605,0.813,0.0033,0.132,-6.416,0.0903,199.837,4,0
1986,4Gasn91fsCefnN8zM5GjA8,Finesse,Pheelz,0.559,0.859,0.551,0.0,0.194,-7.916,0.149,102.049,4,0
1987,4QI32cLrF64ZTPfIHwIH5w,My Baby,Bien,0.355,0.524,0.627,0.0,0.1,-4.906,0.128,94.004,4,0
